title,views,date_time,video_link,thumbnail_link
Inheritance in Java (Java Programming)| GeeksforGeeks,6.4K views,4 years ago,/watch?v=kfZkCT9J2Q4,https://i.ytimg.com/vi/kfZkCT9J2Q4/hqdefault.jpg
Sampling and Quantization (Digital Image Processing) | GeeksforGeeks,88K views,4 years ago,/watch?v=JPdMQ9-wJyw,https://i.ytimg.com/vi/JPdMQ9-wJyw/hqdefault.jpg
Submatrix Sum Queries | GeeksforGeeks,16K views,4 years ago,/watch?v=-d8KbQVx-mM,https://i.ytimg.com/vi/-d8KbQVx-mM/hqdefault.jpg
DSA LIVE For Working Professionals | Live Online Classroom Program by GeeksforGeeks,10K views,4 years ago,/watch?v=0JnUBSX-KDQ,https://i.ytimg.com/vi/0JnUBSX-KDQ/hqdefault.jpg
Thread Join | GeeksforGeeks,17K views,4 years ago,/watch?v=ruXbPdOST4A,https://i.ytimg.com/vi/ruXbPdOST4A/hqdefault.jpg
Variables (Core Java) | GeeksforGeeks,1.5K views,4 years ago,/watch?v=pqKMBf_DR5w,https://i.ytimg.com/vi/pqKMBf_DR5w/hqdefault.jpg
Main method | Java Programming Language | GeeksforGeeks,3.8K views,4 years ago,/watch?v=6hy_kiXlvnc,https://i.ytimg.com/vi/6hy_kiXlvnc/hqdefault.jpg
Check if a word exists in a grid or not | GeeksforGeeks,17K views,4 years ago,/watch?v=UDQ_FgNbArA,https://i.ytimg.com/vi/UDQ_FgNbArA/hqdefault.jpg
Inter-Thread-Communication (Java)|  GeeksforGeeks,25K views,4 years ago,/watch?v=Ut8YFsi2WR0,https://i.ytimg.com/vi/Ut8YFsi2WR0/hqdefault.jpg
Break Continue | Java Programming | GeeksforGeeks,2.7K views,4 years ago,/watch?v=4uqb7-QpOAc,https://i.ytimg.com/vi/4uqb7-QpOAc/hqdefault.jpg
Switch Case | Java Programming | GeeksforGeeks,3.8K views,4 years ago,/watch?v=Ptlafta8zTI,https://i.ytimg.com/vi/Ptlafta8zTI/hqdefault.jpg
If-Else | Java Programming Language | GeeksforGeeks,3.3K views,4 years ago,/watch?v=LLQVi7kCuTA,https://i.ytimg.com/vi/LLQVi7kCuTA/hqdefault.jpg
Word Break Problem | Dynamic Programming | GeeksforGeeks,53K views,4 years ago,/watch?v=hLQYQ4zj0qg,https://i.ytimg.com/vi/hLQYQ4zj0qg/hqdefault.jpg
For each Loop in Java | GeeksforGeeks,9.1K views,4 years ago,/watch?v=DUVqtwVJ3DI,https://i.ytimg.com/vi/DUVqtwVJ3DI/hqdefault.jpg
Go Programming Language | Part 9 | If and Switch Statement | GeeksforGeeks,532 views,4 years ago,/watch?v=0lHrGAGbldo,https://i.ytimg.com/vi/0lHrGAGbldo/hqdefault.jpg
Go Programming Language | Part 8 | Loops in go programming language | GeeksforGeeks,760 views,4 years ago,/watch?v=eWD1k2zSt9g,https://i.ytimg.com/vi/eWD1k2zSt9g/hqdefault.jpg
Go Programming Language | Part 7 | Multiple Return Values and Go Formatting Tools | GeeksforGeeks,571 views,4 years ago,/watch?v=GPs3zyDr4pY,https://i.ytimg.com/vi/GPs3zyDr4pY/hqdefault.jpg
Object Oriented Design and Design Patterns | GeeksforGeeks,14K views,4 years ago,/watch?v=AopCPq2cZlA,https://i.ytimg.com/vi/AopCPq2cZlA/hqdefault.jpg
Synchronization | GeeksforGeeks,36K views,4 years ago,/watch?v=IIgHG_YHXPE,https://i.ytimg.com/vi/IIgHG_YHXPE/hqdefault.jpg
5. For Loop in Java (Core Java) | GeeksforGeeks,4.2K views,4 years ago,/watch?v=JkSQ8KtOA14,https://i.ytimg.com/vi/JkSQ8KtOA14/hqdefault.jpg
4. Do While Loop in Java | GeeksforGeeks,4.6K views,4 years ago,/watch?v=8AmQkU9AhpU,https://i.ytimg.com/vi/8AmQkU9AhpU/hqdefault.jpg
3. While Loop in Java (Core Java)| GeeksforGeeks,8.4K views,4 years ago,/watch?v=xBJ44A1FCTE,https://i.ytimg.com/vi/xBJ44A1FCTE/hqdefault.jpg
Race Condition (Java) | GeeksforGeeks,21K views,4 years ago,/watch?v=P9OWSLpLfwo,https://i.ytimg.com/vi/P9OWSLpLfwo/hqdefault.jpg
2. Keywords in Java (Core Java) | GeeksforGeeks,9.1K views,4 years ago,/watch?v=yLhVhi4rxsA,https://i.ytimg.com/vi/yLhVhi4rxsA/hqdefault.jpg
1. Identifiers and Tokens in Java (Core Java) | GeeksforGeeks,19K views,4 years ago,/watch?v=W_6zSjdwR7c,https://i.ytimg.com/vi/W_6zSjdwR7c/hqdefault.jpg
Use of realloc | GeeksforGeeks,3.3K views,4 years ago,/watch?v=Fp7p5ax1oss,https://i.ytimg.com/vi/Fp7p5ax1oss/hqdefault.jpg
Placement 100 | GeeksforGeeks,182K views,4 years ago,/watch?v=B-niwoYEDys,https://i.ytimg.com/vi/B-niwoYEDys/hqdefault.jpg
Placement 100 | Teaser 2 | GeeksforGeeks,3K views,4 years ago,/watch?v=SvR2BPLcgAI,https://i.ytimg.com/vi/SvR2BPLcgAI/hqdefault.jpg
Understanding “register” keyword in C | GeeksforGeeks,9K views,4 years ago,/watch?v=-fOCN-l_Jb8,https://i.ytimg.com/vi/-fOCN-l_Jb8/hqdefault.jpg
Placement 100 | Teaser | GeeksforGeeks,35K views,4 years ago,/watch?v=Dna1LIaC3C4,https://i.ytimg.com/vi/Dna1LIaC3C4/hqdefault.jpg
Storage classes (2) | GeeksforGeeks,5.6K views,4 years ago,/watch?v=g6g4KgUuq4s,https://i.ytimg.com/vi/g6g4KgUuq4s/hqdefault.jpg
Storage classes | GeeksforGeeks,19K views,4 years ago,/watch?v=VcQWlALilak,https://i.ytimg.com/vi/VcQWlALilak/hqdefault.jpg
What is evaluation order of function parameters in C? | GeeksforGeeks,2K views,4 years ago,/watch?v=wmKsc5p4mu4,https://i.ytimg.com/vi/wmKsc5p4mu4/hqdefault.jpg
Thread Sleep | GeeksforGeeks,15K views,4 years ago,/watch?v=PUWqBqHWcJs,https://i.ytimg.com/vi/PUWqBqHWcJs/hqdefault.jpg
Calloc vs malloc | GeeksforGeeks,18K views,4 years ago,/watch?v=NynaUiV7keU,https://i.ytimg.com/vi/NynaUiV7keU/hqdefault.jpg
Struct hack | GeeksforGeeks,1.9K views,4 years ago,/watch?v=6KGl16FfjEU,https://i.ytimg.com/vi/6KGl16FfjEU/hqdefault.jpg
Classroom Program by GeeksforGeeks,12K views,4 years ago,/watch?v=CHpRRO2b5aU,https://i.ytimg.com/vi/CHpRRO2b5aU/hqdefault.jpg
How to deallocate memory without using free() in C? | GeeksforGeeks,3K views,4 years ago,/watch?v=3fABLWAJuZE,https://i.ytimg.com/vi/3fABLWAJuZE/hqdefault.jpg
Memory layout of C programs | GeeksforGeeks,58K views,4 years ago,/watch?v=kpWG423uQIw,https://i.ytimg.com/vi/kpWG423uQIw/hqdefault.jpg
Structure Member Alighnment and Padding (Part 4) | GeeksforGeeks,2.7K views,4 years ago,/watch?v=3u47OkRsxjY,https://i.ytimg.com/vi/3u47OkRsxjY/hqdefault.jpg
Structure Member Alighnment and Padding (Part 3) | GeeksforGeeks,3.8K views,4 years ago,/watch?v=oR-m18-OkPc,https://i.ytimg.com/vi/oR-m18-OkPc/hqdefault.jpg
Structure Member Alighnment and Padding (Part 2) | GeeksforGeeks,4.2K views,4 years ago,/watch?v=pvdEIE858mU,https://i.ytimg.com/vi/pvdEIE858mU/hqdefault.jpg
Structure Member Alighnment and Padding (Part 1) | GeeksforGeeks,13K views,4 years ago,/watch?v=RR57zUBbwEM,https://i.ytimg.com/vi/RR57zUBbwEM/hqdefault.jpg
Reverse a Linked List in groups of given size | Set 1 | GeeksforGeeks,19K views,4 years ago,/watch?v=9V_1yk_Y7n0,https://i.ytimg.com/vi/9V_1yk_Y7n0/hqdefault.jpg
Greedy Algorithm for Egyptian Fraction | GeeksforGeeks,7.8K views,4 years ago,/watch?v=8icU9XMEwjs,https://i.ytimg.com/vi/8icU9XMEwjs/hqdefault.jpg
Maximum length of rod for Q-th person | GeeksforGeeks,684 views,4 years ago,/watch?v=NpytzZfg_h8,https://i.ytimg.com/vi/NpytzZfg_h8/hqdefault.jpg
SORTING A QUEUE Without Extra Space | Queue Practice Questions | GeeksforGeeks,11K views,4 years ago,/watch?v=OcQyfkpA0YY,https://i.ytimg.com/vi/OcQyfkpA0YY/hqdefault.jpg
An Interesting Method to generate binary numbers | GeeksforGeeks,11K views,4 years ago,/watch?v=LeMfdGyN-F0,https://i.ytimg.com/vi/LeMfdGyN-F0/hqdefault.jpg
How does free() know the size of memory to be deallocated? (C Programming) | GeeksforGeeks,4.4K views,4 years ago,/watch?v=egUvdR3ejKU,https://i.ytimg.com/vi/egUvdR3ejKU/hqdefault.jpg
Go Programming Language ( Go Part : An Overview) | GeeksforGeeks,917 views,4 years ago,/watch?v=8g4uzx_ShHQ,https://i.ytimg.com/vi/8g4uzx_ShHQ/hqdefault.jpg
A look of DSA Self Paced | GeeksforGeeks,47K views,4 years ago,/watch?v=X6ewqgkkNbA,https://i.ytimg.com/vi/X6ewqgkkNbA/hqdefault.jpg
Memory leak | GeeksforGeeks,7.1K views,4 years ago,/watch?v=ZrkpRX1TLOc,https://i.ytimg.com/vi/ZrkpRX1TLOc/hqdefault.jpg
Reverse a Linked List in groups of given size | Set 2 | GeeksforGeeks,5.1K views,4 years ago,/watch?v=aF9PGkR0dWU,https://i.ytimg.com/vi/aF9PGkR0dWU/hqdefault.jpg
DSA Online - Basic to Advanced Course (DSA 3) | GeeksforGeeks,46K views,4 years ago,/watch?v=YNk1YSqGiVU,https://i.ytimg.com/vi/YNk1YSqGiVU/hqdefault.jpg
Functions In Go Programming Language | GeeksforGeeks,426 views,4 years ago,/watch?v=BmAncjcPAmk,https://i.ytimg.com/vi/BmAncjcPAmk/hqdefault.jpg
DSA Online (Binary Search) | GeeksforGeeks,38K views,4 years ago,/watch?v=p9FZlPxukVI,https://i.ytimg.com/vi/p9FZlPxukVI/hqdefault.jpg
Thread Naming (Java) | GeeksforGeeks,4K views,4 years ago,/watch?v=DaslnWaEq3g,https://i.ytimg.com/vi/DaslnWaEq3g/hqdefault.jpg
Thread.yield() | GeeksforGeeks,11K views,4 years ago,/watch?v=_c784Dgj39o,https://i.ytimg.com/vi/_c784Dgj39o/hqdefault.jpg
Structures in C | GeeksforGeeks,4.5K views,4 years ago,/watch?v=Rd28GUWEeEs,https://i.ytimg.com/vi/Rd28GUWEeEs/hqdefault.jpg
"Iterative O(log) function for pow(x,y) | GeeksforGeeks",3.1K views,4 years ago,/watch?v=VJ7mkRu3sNc,https://i.ytimg.com/vi/VJ7mkRu3sNc/hqdefault.jpg
"Calculate power (x,y) using recursion | GeeksforGeeks",26K views,4 years ago,/watch?v=rOs6t7FS4xk,https://i.ytimg.com/vi/rOs6t7FS4xk/hqdefault.jpg
Operations on struct variables in C | GeeksforGeeks,1.8K views,4 years ago,/watch?v=KHDnKkSediE,https://i.ytimg.com/vi/KHDnKkSediE/hqdefault.jpg
Go Programming Language | Variables In GO | GeeksforGeeks,364 views,4 years ago,/watch?v=vpjRF0FHRFk,https://i.ytimg.com/vi/vpjRF0FHRFk/hqdefault.jpg
Types in Go (Go Programming)| GeeksforGeeks,589 views,4 years ago,/watch?v=vhysIDumk2U,https://i.ytimg.com/vi/vhysIDumk2U/hqdefault.jpg
Pointer vs Array (C Programming) | GeeksforGeeks,6.3K views,4 years ago,/watch?v=8dUZpFKvKG0,https://i.ytimg.com/vi/8dUZpFKvKG0/hqdefault.jpg
restrict keyword in C (C Programming) | GeeksforGeeks,7K views,4 years ago,/watch?v=ohXjzvcX6Ic,https://i.ytimg.com/vi/ohXjzvcX6Ic/hqdefault.jpg
Void Pointer in C | GeeksforGeeks,12K views,4 years ago,/watch?v=9dkVR-qunnw,https://i.ytimg.com/vi/9dkVR-qunnw/hqdefault.jpg
Thread Scheduler & Thread Priority | GeeksforGeeks,21K views,5 years ago,/watch?v=7q22vVYKpnQ,https://i.ytimg.com/vi/7q22vVYKpnQ/hqdefault.jpg
Functions that are executed before and after main() in C | GeeksforGeeks,3.3K views,5 years ago,/watch?v=ETF6u22NjOI,https://i.ytimg.com/vi/ETF6u22NjOI/hqdefault.jpg
Functions in C / C++ | GeeksforGeeks,13K views,5 years ago,/watch?v=dfpCveipYRQ,https://i.ytimg.com/vi/dfpCveipYRQ/hqdefault.jpg
Find nth fibonacci no. using recursive technique. | GeeksforGeeks,59K views,5 years ago,/watch?v=4GMh0MfCiqE,https://i.ytimg.com/vi/4GMh0MfCiqE/hqdefault.jpg
"Recursive O(logy) function for pow(x,y) | GeeksforGeeks",4.7K views,5 years ago,/watch?v=2a_Snu8qjko,https://i.ytimg.com/vi/2a_Snu8qjko/hqdefault.jpg
DSA Online Course | GeeksforGeeks,69K views,5 years ago,/watch?v=BnJWi0E3Mv0,https://i.ytimg.com/vi/BnJWi0E3Mv0/hqdefault.jpg
Lets Create Threads (JAVA) | GeeksforGeeks,12K views,5 years ago,/watch?v=kviGixevLNA,https://i.ytimg.com/vi/kviGixevLNA/hqdefault.jpg
Introduction to Multithreading  (JAVA) | GeeksforGeeks,45K views,5 years ago,/watch?v=J_7FtjWgoC4,https://i.ytimg.com/vi/J_7FtjWgoC4/hqdefault.jpg
How to declare a pointer to a function? | GeeksforGeeks,4.4K views,5 years ago,/watch?v=eEHzPJrhK7g,https://i.ytimg.com/vi/eEHzPJrhK7g/hqdefault.jpg
"Difference between const char *p, char * const p and const char * const p | GeeksforGeeks",7.6K views,5 years ago,/watch?v=hbncWGZ8tDg,https://i.ytimg.com/vi/hbncWGZ8tDg/hqdefault.jpg
Digital Image Processing INTRODUCTION | GeeksforGeeks,34K views,5 years ago,/watch?v=F7NSNnd8-Ao,https://i.ytimg.com/vi/F7NSNnd8-Ao/hqdefault.jpg
Pointer to an Array PART - 2 | GeeksforGeeks,3.3K views,5 years ago,/watch?v=xmemQ1ka3uo,https://i.ytimg.com/vi/xmemQ1ka3uo/hqdefault.jpg
Pointer to an Array PART - 1 | GeeksforGeeks,15K views,5 years ago,/watch?v=jYuqC9UD4GI,https://i.ytimg.com/vi/jYuqC9UD4GI/hqdefault.jpg
Linear Search vs Binary Search | GeeksforGeeks,45K views,5 years ago,/watch?v=qBGLYzFF1aQ,https://i.ytimg.com/vi/qBGLYzFF1aQ/hqdefault.jpg
Downloading and Installing Go and Working with packages. | GeeksforGeeks,2K views,5 years ago,/watch?v=ApZiFdS6l54,https://i.ytimg.com/vi/ApZiFdS6l54/hqdefault.jpg
An Uncommon representation of array elements | GeeksforGeeks,3K views,5 years ago,/watch?v=Uw_TtJQyrwk,https://i.ytimg.com/vi/Uw_TtJQyrwk/hqdefault.jpg
"Dangling, Void , Null and Wild Pointers | GeeksforGeeks",20K views,5 years ago,/watch?v=uvw5bZZT3pM,https://i.ytimg.com/vi/uvw5bZZT3pM/hqdefault.jpg
Downloading and Storing Packages In Go | GeeksforGeeks,291 views,5 years ago,/watch?v=oBjUUF054w8,https://i.ytimg.com/vi/oBjUUF054w8/hqdefault.jpg
"Dereference, Reference | GeeksforGeeks",11K views,5 years ago,/watch?v=Sqmo6qadIDE,https://i.ytimg.com/vi/Sqmo6qadIDE/hqdefault.jpg
Why C treats array parameters as pointers? | GeeksforGeeks,5.8K views,5 years ago,/watch?v=yI3jxhfyghA,https://i.ytimg.com/vi/yI3jxhfyghA/hqdefault.jpg
Linux Tutorials | tr command | GeeksforGeeks,27K views,5 years ago,/watch?v=iNWdEWWYo50,https://i.ytimg.com/vi/iNWdEWWYo50/hqdefault.jpg
Linux Tutorials | uniq command | GeeksforGeeks,17K views,5 years ago,/watch?v=k2k1LaKsAWI,https://i.ytimg.com/vi/k2k1LaKsAWI/hqdefault.jpg
GRE Test Series | GeeksforGeeks,2.5K views,5 years ago,/watch?v=pS5Pb6uBbRE,https://i.ytimg.com/vi/pS5Pb6uBbRE/hqdefault.jpg
Pointers in C Basic | GeeksforGeeks,50K views,5 years ago,/watch?v=qcWQ1AmmNWI,https://i.ytimg.com/vi/qcWQ1AmmNWI/hqdefault.jpg
Double Pointer (Pointer to Pointer) in C | GeeksforGeeks,62K views,5 years ago,/watch?v=ahKfY1EsWd8,https://i.ytimg.com/vi/ahKfY1EsWd8/hqdefault.jpg
Linux Tutorials | sort command  GeeksforGeeks,40K views,5 years ago,/watch?v=fEx5rnbDKO4,https://i.ytimg.com/vi/fEx5rnbDKO4/hqdefault.jpg
Linux Tutorials | paste command | GeeksforGeeks,14K views,5 years ago,/watch?v=ilV6dcTJzzE,https://i.ytimg.com/vi/ilV6dcTJzzE/hqdefault.jpg
Linux Tutorials | cut command | Splitting a file vertically | GeeksforGeeks,48K views,5 years ago,/watch?v=eHGCxEVlHd0,https://i.ytimg.com/vi/eHGCxEVlHd0/hqdefault.jpg
Linux Tutorials | Print line between M and N lines head and tail combined | GeeksforGeeks,4.3K views,5 years ago,/watch?v=tMXF-YKyP0w,https://i.ytimg.com/vi/tMXF-YKyP0w/hqdefault.jpg
Linux Tutorials | tail command | GeeksforGeeks,16K views,5 years ago,/watch?v=1pD28tFgAb8,https://i.ytimg.com/vi/1pD28tFgAb8/hqdefault.jpg
System Design | GeeksforGeeks,4.3K views,5 years ago,/watch?v=b-P-auApWEk,https://i.ytimg.com/vi/b-P-auApWEk/hqdefault.jpg
Linux Tutorials | head command | GeeksforGeeks,12K views,5 years ago,/watch?v=ZZACz-filWU,https://i.ytimg.com/vi/ZZACz-filWU/hqdefault.jpg
Mr. Sandeep Jain explaining Array Traversal Concept | GeeksforGeeks,7.7K views,5 years ago,/watch?v=vgq1gDrXlsk,https://i.ytimg.com/vi/vgq1gDrXlsk/hqdefault.jpg
"Analysis of Algorithms | Set 2 (Worst, Average and Best Cases) | GeeksforGeeks",34K views,5 years ago,/watch?v=rlZpZ8es_6k,https://i.ytimg.com/vi/rlZpZ8es_6k/hqdefault.jpg
Python | Pandas dataframe.round() | GeeksforGeeks,3.9K views,5 years ago,/watch?v=rOnKa_tzV04,https://i.ytimg.com/vi/rOnKa_tzV04/hqdefault.jpg
Python | Pandas dataframe.skew() | GeeksforGeeks,6.7K views,5 years ago,/watch?v=wbDxmlpV3t0,https://i.ytimg.com/vi/wbDxmlpV3t0/hqdefault.jpg
Python | Pandas dataframe.subtract() | GeeksforGeeks,8.2K views,5 years ago,/watch?v=yHR-ZUmmrQQ,https://i.ytimg.com/vi/yHR-ZUmmrQQ/hqdefault.jpg
Python | Pandas dataframe.sub() | GeeksforGeeks,1K views,5 years ago,/watch?v=A3xrtPHMrM8,https://i.ytimg.com/vi/A3xrtPHMrM8/hqdefault.jpg
Python | Pandas dataframe.aggregate() | GeeksforGeeks,3K views,5 years ago,/watch?v=RCLtgM2LLhs,https://i.ytimg.com/vi/RCLtgM2LLhs/hqdefault.jpg
Python | Pandas dataframe.add() | GeeksforGeeks,1.3K views,5 years ago,/watch?v=zYmQ3D-HDqY,https://i.ytimg.com/vi/zYmQ3D-HDqY/hqdefault.jpg
Geek of the Year 18 in Content Writing- Raj | GeeksforGeeks,14K views,5 years ago,/watch?v=inEhAV6rdxg,https://i.ytimg.com/vi/inEhAV6rdxg/hqdefault.jpg
Python | Pandas dataframe.sort_index() | GeeksforGeeks,1.5K views,5 years ago,/watch?v=uxPYPnxI9N0,https://i.ytimg.com/vi/uxPYPnxI9N0/hqdefault.jpg
Python | Pandas dataframe.replace() | GeeksforGeeks,4.5K views,5 years ago,/watch?v=Z2dy-U9rKxk,https://i.ytimg.com/vi/Z2dy-U9rKxk/hqdefault.jpg
Linux Tutorials | Pipe and tee | GeeksforGeeks,23K views,5 years ago,/watch?v=19mmVar-s5Y,https://i.ytimg.com/vi/19mmVar-s5Y/hqdefault.jpg
"Linux Tutorials | cmp, diff and comm commands | GeeksforGeeks",31K views,5 years ago,/watch?v=0k6obEKGTyk,https://i.ytimg.com/vi/0k6obEKGTyk/hqdefault.jpg
Linux Tutorials | file and wc commands | GeeksforGeeks,11K views,5 years ago,/watch?v=A9411dSJYRk,https://i.ytimg.com/vi/A9411dSJYRk/hqdefault.jpg
Linux Tutorials | mv-Renaming and moving files | GeeksforGeeks,10K views,5 years ago,/watch?v=gBScrrFHMT4,https://i.ytimg.com/vi/gBScrrFHMT4/hqdefault.jpg
Linux Tutorials | rm - Removing a file | GeeksforGeeks,6.8K views,5 years ago,/watch?v=gcE5QvggzL4,https://i.ytimg.com/vi/gcE5QvggzL4/hqdefault.jpg
Linux Tutorials | cp - Copying a File | GeeksforGeeks,18K views,5 years ago,/watch?v=ngx4G10XY2s,https://i.ytimg.com/vi/ngx4G10XY2s/hqdefault.jpg
Linux Tutorials | cat - A versatile command | GeeksforGeeks,17K views,5 years ago,/watch?v=exj5WMUJ11g,https://i.ytimg.com/vi/exj5WMUJ11g/hqdefault.jpg
Linux Tutorials | bc - The Calculator | GeeksforGeeks,19K views,5 years ago,/watch?v=_UwhS0IvwQk,https://i.ytimg.com/vi/_UwhS0IvwQk/hqdefault.jpg
Geek of the Year '18 - Videos category | GeeksforGeeks,2.7K views,5 years ago,/watch?v=fwPWgUnW5I8,https://i.ytimg.com/vi/fwPWgUnW5I8/hqdefault.jpg
Asymptotic Analysis (Analysis of Algorithms) | Set 1 | GeeksforGeeks,42K views,5 years ago,/watch?v=QJMtPlYPQTA,https://i.ytimg.com/vi/QJMtPlYPQTA/hqdefault.jpg
Linux Tutorials | General Purpose Utilities | GeeksforGeeks,11K views,5 years ago,/watch?v=g6cPFj9ptdc,https://i.ytimg.com/vi/g6cPFj9ptdc/hqdefault.jpg
Linux Tutorials | About the user and the terminal | GeeksforGeeks,9K views,5 years ago,/watch?v=WnjofnvIIvg,https://i.ytimg.com/vi/WnjofnvIIvg/hqdefault.jpg
Linux Tutorials | The ls command | GeeksforGeeks,29K views,5 years ago,/watch?v=C1btVko0CVE,https://i.ytimg.com/vi/C1btVko0CVE/hqdefault.jpg
Linux Tutorials | Commands in Linux when things go wrong | GeeksforGeeks,4.5K views,5 years ago,/watch?v=7zG1RAVcrKM,https://i.ytimg.com/vi/7zG1RAVcrKM/hqdefault.jpg
Linux Tutorials | Getting Help and Escaping | GeeksforGeeks,6.1K views,5 years ago,/watch?v=USMVhdydb4Y,https://i.ytimg.com/vi/USMVhdydb4Y/hqdefault.jpg
Linux Tutorials | Working with Directories | GeeksforGeeks,6.1K views,5 years ago,/watch?v=JCMRlMptRus,https://i.ytimg.com/vi/JCMRlMptRus/hqdefault.jpg
Geeks Classes DSA | GeeksforGeeks,4.7K views,5 years ago,/watch?v=uChO9W2SoMI,https://i.ytimg.com/vi/uChO9W2SoMI/hqdefault.jpg
Linux Tutorials | Linux Directory Structure | GeeksforGeeks,10K views,5 years ago,/watch?v=yWiUPWHljWg,https://i.ytimg.com/vi/yWiUPWHljWg/hqdefault.jpg
Linux Tutorials | The File System | GeeksforGeeks,11K views,5 years ago,/watch?v=JwgTeXfQdIg,https://i.ytimg.com/vi/JwgTeXfQdIg/hqdefault.jpg
Linux Tutorials | Command Usage | GeeksforGeeks,9.4K views,5 years ago,/watch?v=L5_ZzpR9jaU,https://i.ytimg.com/vi/L5_ZzpR9jaU/hqdefault.jpg
Linux Tutorials | Basic Commands | GeeksforGeeks,13K views,5 years ago,/watch?v=fqILqtWcqh8,https://i.ytimg.com/vi/fqILqtWcqh8/hqdefault.jpg
Linux Tutorials | Linux Architecture | GeeksforGeeks,45K views,5 years ago,/watch?v=maupflAJdQ4,https://i.ytimg.com/vi/maupflAJdQ4/hqdefault.jpg
Strings| Find last index of a character in a string | GeeksforGeeks,2.4K views,5 years ago,/watch?v=NaFoyESu2cY,https://i.ytimg.com/vi/NaFoyESu2cY/hqdefault.jpg
Linux Tutorials | Getting Started | Introduction | GeeksforGeeks,29K views,5 years ago,/watch?v=0EDwEQoui_g,https://i.ytimg.com/vi/0EDwEQoui_g/hqdefault.jpg
Find position of the given number among the numbers made of 4 and 7 | GeeksforGeeks,3.9K views,5 years ago,/watch?v=R8r5Z4Ku1vw,https://i.ytimg.com/vi/R8r5Z4Ku1vw/hqdefault.jpg
Python | Pandas dataframe.notna() | GeeksforGeeks,904 views,5 years ago,/watch?v=KJ8cm4HtQc0,https://i.ytimg.com/vi/KJ8cm4HtQc0/hqdefault.jpg
Python | Pandas dataframe.notnull() | GeeksforGeeks,1.2K views,5 years ago,/watch?v=YpXUoVnG1is,https://i.ytimg.com/vi/YpXUoVnG1is/hqdefault.jpg
Fundamentals of Programmin in C |  Free Course by GeeksforGeeks,15K views,5 years ago,/watch?v=HMAwoMt3kek,https://i.ytimg.com/vi/HMAwoMt3kek/hqdefault.jpg
Fork Python | GeeksforGeeks,13K views,5 years ago,/watch?v=qa3X1i4noYg,https://i.ytimg.com/vi/qa3X1i4noYg/hqdefault.jpg
Video Internship at GeeksforGeeks (Work from Home) | How to start?,7.5K views,5 years ago,/watch?v=dWgH58SwrIQ,https://i.ytimg.com/vi/dWgH58SwrIQ/hqdefault.jpg
gOOGLE cASE of a given sentence | GeeksforGeeks,1.7K views,5 years ago,/watch?v=qbjGyfa5qoc,https://i.ytimg.com/vi/qbjGyfa5qoc/hqdefault.jpg
Sums of ASCII values of each word in a sentence | GeeksforGeeks,4.2K views,5 years ago,/watch?v=B3dghSG2R-Y,https://i.ytimg.com/vi/B3dghSG2R-Y/hqdefault.jpg
Camel case of a given sentence | GeeksforGeeks,6.1K views,5 years ago,/watch?v=okegGKuR5RI,https://i.ytimg.com/vi/okegGKuR5RI/hqdefault.jpg
Program to print characters present at prime indexes in a given string | GeeksforGeeks,1.7K views,5 years ago,/watch?v=luBTP8zRqMo,https://i.ytimg.com/vi/luBTP8zRqMo/hqdefault.jpg
Split a sentence into words in C++ | GeeksforGeeks,42K views,5 years ago,/watch?v=BUy-SE6ZWGM,https://i.ytimg.com/vi/BUy-SE6ZWGM/hqdefault.jpg
Function to copy string - strcpy implementation | GeeksforGeeks,2.4K views,5 years ago,/watch?v=6ICIyQTAxWM,https://i.ytimg.com/vi/6ICIyQTAxWM/hqdefault.jpg
Remove Duplicate/Repeated words from String | GeeksforGeeks,15K views,5 years ago,/watch?v=dX8WiwMO5PU,https://i.ytimg.com/vi/dX8WiwMO5PU/hqdefault.jpg
Panalphabetic window in a string | GeeksforGeeks,527 views,5 years ago,/watch?v=HQY36-Yymag,https://i.ytimg.com/vi/HQY36-Yymag/hqdefault.jpg
Reverse individual words | GeeksforGeeks,6.2K views,5 years ago,/watch?v=5eLHglr811U,https://i.ytimg.com/vi/5eLHglr811U/hqdefault.jpg
Convert String into Binary Sequence | GeeksforGeeks,13K views,5 years ago,/watch?v=0vgJghmGRJc,https://i.ytimg.com/vi/0vgJghmGRJc/hqdefault.jpg
Minimum reduce operations to covert a given string into a palindrome | GeeksforGeeks,6.9K views,5 years ago,/watch?v=CmTUywvWzyk,https://i.ytimg.com/vi/CmTUywvWzyk/hqdefault.jpg
Replace a character c1 with c2 and c2 with c1 in a string S | GeeksforGeeks,1.9K views,5 years ago,/watch?v=_dy1oByB_b8,https://i.ytimg.com/vi/_dy1oByB_b8/hqdefault.jpg
Multiplication with a power of 2 | GeeksforGeeks,903 views,5 years ago,/watch?v=O4lIpYTLlp0,https://i.ytimg.com/vi/O4lIpYTLlp0/hqdefault.jpg
Check if one of the numbers is one’s complement of the other | GeeksforGeeks,546 views,5 years ago,/watch?v=DHePoeaprNY,https://i.ytimg.com/vi/DHePoeaprNY/hqdefault.jpg
Operating System | Process Scheduler | GeeksforGeeks,1.5K views,5 years ago,/watch?v=HAWcybU0Ph4,https://i.ytimg.com/vi/HAWcybU0Ph4/hqdefault.jpg
